https://logo.clearbit.com/wisatechnologies.com,WISA,7,5071606.0,0.1114,7285000.0,-1.002,Technology,46,4450000.0,-48.10%,1860000.0
https://logo.clearbit.com/clearchanneloutdoor.com,CCO,16,2113542.0,1.02,480816000.0,-0.414,Communication Services,4600,2510000000.0,1.10%,986960000.0
https://logo.clearbit.com/eigerbio.com,EIGR,19,337326.0,3.84,51787000.0,-2.503,Healthcare,54,14150000.0,32.40%,11400000.0
https://logo.clearbit.com/ferrari.com,RACE,41.57,337928.0,220.08,40271000000.0,5.3,Consumer Cyclical,4636,4900000000.0,18.70%,2190000000.0
https://logo.clearbit.com/camdennational.com,CAC,9.86,33274.0,41.78,607668000.0,4.23,Financial Services,620,185270000.0,0.20%,190360000.0
https://logo.clearbit.com/nubank.com.br,NU,13,30495306.0,3.97,19117000000.0,-0.066,Financial Services,16009,1470000000.0,86.70%,850040000.0
https://logo.clearbit.com/vectoiq.com,VTIQ,91.45,121377.0,10.06,442892000.0,0.11,Financial Services,8237,23375858,100%,22279324
https://logo.clearbit.com/earnreit.com,EARN,14,91615.0,7.06,94836000.0,-1.86,Real Estate,5878,89490000.0,507.00%,29150000.0
https://logo.clearbit.com/Dimensional.com,DFAU,14,883636.0,27.74,4569873,5,Other,16237,36761331,40752513,2578793
https://logo.clearbit.com/American.com,MUSI,7,8693.0,43.3,5828199,9,Other,17027,19770660,40179644,44599295
https://logo.clearbit.com/Global.com,POTX,4,39190.0,13.9,15100491,6,Other,1832,28022040,42216722,29747766
https://logo.clearbit.com/biohavenpharma.com,BHVN,15,863868.0,16.41,1028999999.9999999,-11.85,Healthcare,2210,47820860,100%,49693941
https://logo.clearbit.com/ugicorp.com,UGI,7.71,1398057.0,38.73,8035000000.0,4.97,Utilities,10000,10110000000.0,34.50%,4130000000.0
https://logo.clearbit.com/Jupiter.com,JAQC,44.77,21701.0,9.87,199931000.0,0.22,Financial Services,11204,43825699,0%,41547330
https://logo.clearbit.com/ranitherapeutics.com,RANI,3,53738.0,8.28,398369000.0,-1.11,Healthcare,114,16591498,100%,2720000.0
https://logo.clearbit.com/Hartford.com,HLGE,16,10473.0,24.17,19745861,1,Other,15159,35812071,13625706,37553789
https://logo.clearbit.com/westpharma.com,WST,28.48,733458.0,235.89,17392000000.0,8.25,Healthcare,10065,2910000000.0,-2.80%,1180000000.0
https://logo.clearbit.com/rubicon.com,RBT,2,606334.0,2.36,373648000.0,3,Technology,481,573160000.0,27.90%,19270000.0
https://logo.clearbit.com/pioneermerger.com,PACX,12.29,83979.0,10.08,507150000.0,0.82,Financial Services,15399,20813450,100%,28904341
https://logo.clearbit.com/nano.cn,NA,14,126034.0,1.0,60760000.0,8,Technology,122,973590000.0,"4,285.90%",22660000.0
https://logo.clearbit.com/entergy.com,ETR,19.02,1215265.0,116.0,24721000000.0,6.16,Utilities,12000,13210000000.0,25.80%,4880000000.0
https://logo.clearbit.com/sitecenters.com,SITC,14.87,1756091.0,13.2,2814000000.0,0.89,Real Estate,293,610080000.0,17.60%,429490000.0
https://logo.clearbit.com/AdvisorShares.com,VICE,13,661.0,27.61,49563311,1,Other,10748,7518287,25673256,23573971
https://logo.clearbit.com/townebank.com,TOWN,12.74,152900.0,31.87,2329000000.0,2.51,Financial Services,2787,670630000.0,2.10%,697100000.0
https://logo.clearbit.com/northernstaric2.com,NSTB,20.06,300306.0,10.03,501500000.0,0.5,Financial Services,4265,6486606,100%,21290337
https://logo.clearbit.com/loandepot.com,LDI,5.71,518566.0,1.55,527541000.00000006,0.28,Financial Services,6121,1640000000.0,-77.80%,3720000000.0
https://logo.clearbit.com/msdacquisitioncorp.com,MSDA,130.32,136717.0,10.03,721266000.0,0.08,Financial Services,19098,26040880,0%,31403817
https://logo.clearbit.com/VictoryShares.com,ULVM,18,9374.0,64.76,28555143,2,Other,4948,4458648,28332049,39808945
https://logo.clearbit.com/medifastinc.com,MED,9.32,149309.0,119.88,1345000000.0,13.21,Consumer Cyclical,984,1640000000.0,-5.60%,1130000000.0
https://logo.clearbit.com/plumasbank.com,PLBC,9.0,8750.0,36.5,214703000.0,4.08,Financial Services,177,64239999.99999999,17.40%,54520000.0
https://logo.clearbit.com/astreaacquisitioncorp.com,ASAX,12,35377.0,10.05,221918000.0,-0.08,Financial Services,2843,41831415,100%,11342274
https://logo.clearbit.com/iShares.com,ENZL,14,17425.0,49.29,36551179,0,Other,3337,4628431,30761544,34176830
https://logo.clearbit.com/paccity.net,PCB,7.49,29738.0,18.14,269362000.0,2.43,Financial Services,273,101420000.0,-12.70%,100170000.0
https://logo.clearbit.com/ETF.com,VUSE,17,22309.0,42.98,37711880,0,Other,3052,19183456,14764778,16496152
https://logo.clearbit.com/Pacer.com,PSCW,4,2120.0,20.8,37661974,1,Other,9844,18768480,17966274,30545479
https://logo.clearbit.com/Innovator.com,NOCT,5,31860.0,35.86,3404970,10,Other,16380,11992907,36348142,12418259
https://logo.clearbit.com/atento.com,ATTO,5,23763.0,5.59,84606000.0,-10.19,Industrials,135000,1390000000.0,-5.90%,236700000.0
